date,product_category,region,customer,sales_amount,cost,profit,margin
2025-12-08 19:19:52.800927,Electronics,Central,Customer_015,434.65,288.18,146.47,33.7
2025-12-08 19:19:52.800927,Home & Garden,East,Customer_045,310.41,190.37,120.03,38.67
2025-12-08 19:19:52.800927,Food & Beverages,Central,Customer_050,134.52,83.38,51.14,38.02
2025-12-08 19:19:52.800927,Sports & Outdoors,South,Customer_038,147.81,91.15,56.66,38.33
2025-12-08 19:19:52.800927,Home & Garden,West,Customer_039,209.53,131.57,77.96,37.21
2025-12-08 19:19:52.800927,Clothing,Central,Customer_002,215.66,149.39,66.27,30.73
2025-12-08 19:19:52.800927,Clothing,East,Customer_042,21.77,14.46,7.31,33.57
2025-12-08 19:19:52.800927,Home & Garden,West,Customer_015,10.0,6.28,3.72,37.19
2025-12-08 19:19:52.800927,Food & Beverages,Central,Customer_010,91.69,62.95,28.74,31.34
2025-12-08 19:19:52.800927,Sports & Outdoors,East,Customer_027,247.88,171.79,76.09,30.7
2025-12-09 19:19:52.800927,Clothing,South,Customer_006,28.7,17.76,10.93,38.1
2025-12-09 19:19:52.800927,Clothing,North,Customer_016,178.35,107.03,71.32,39.99
2025-12-09 19:19:52.800927,Food & Beverages,South,Customer_018,10.0,6.45,3.55,35.47
2025-12-09 19:19:52.800927,Electronics,East,Customer_050,596.31,397.56,198.76,33.33
2025-12-09 19:19:52.800927,Sports & Outdoors,West,Customer_046,187.73,130.31,57.42,30.59
2025-12-09 19:19:52.800927,Clothing,Central,Customer_010,110.91,72.28,38.63,34.83
2025-12-09 19:19:52.800927,Home & Garden,East,Customer_030,72.67,46.85,25.82,35.53
2025-12-09 19:19:52.800927,Electronics,North,Customer_040,396.5,251.87,144.63,36.48
2025-12-09 19:19:52.800927,Home & Garden,North,Customer_005,351.62,244.19,107.43,30.55
2025-12-09 19:19:52.800927,Home & Garden,Central,Customer_047,254.75,168.99,85.76,33.67
2025-12-09 19:19:52.800927,Home & Garden,Central,Customer_039,170.35,115.8,54.55,32.02
2025-12-09 19:19:52.800927,Electronics,South,Customer_049,713.76,451.59,262.17,36.73
2025-12-09 19:19:52.800927,Sports & Outdoors,West,Customer_045,235.15,155.65,79.5,33.81
2025-12-09 19:19:52.800927,Food & Beverages,North,Customer_007,30.61,20.97,9.64,31.49
2025-12-10 19:19:52.800927,Sports & Outdoors,North,Customer_022,195.69,122.9,72.78,37.19
2025-12-10 19:19:52.800927,Home & Garden,South,Customer_014,28.78,19.11,9.67,33.6
2025-12-10 19:19:52.800927,Electronics,West,Customer_030,1278.23,851.92,426.31,33.35
2025-12-10 19:19:52.800927,Clothing,South,Customer_050,332.83,229.36,103.46,31.09
2025-12-10 19:19:52.800927,Electronics,Central,Customer_048,885.33,579.1,306.23,34.59
2025-12-10 19:19:52.800927,Food & Beverages,South,Customer_037,130.57,90.5,40.07,30.69
2025-12-10 19:19:52.800927,Sports & Outdoors,North,Customer_003,321.53,207.3,114.23,35.53
2025-12-11 19:19:52.800927,Home & Garden,North,Customer_006,264.04,165.53,98.51,37.31
2025-12-11 19:19:52.800927,Electronics,South,Customer_044,574.59,358.66,215.94,37.58
2025-12-11 19:19:52.800927,Electronics,Central,Customer_047,620.67,414.21,206.46,33.26
2025-12-11 19:19:52.800927,Food & Beverages,North,Customer_001,71.2,48.24,22.95,32.24
2025-12-11 19:19:52.800927,Electronics,North,Customer_023,569.34,390.96,178.38,31.33
2025-12-11 19:19:52.800927,Food & Beverages,South,Customer_022,101.33,66.23,35.09,34.63
2025-12-11 19:19:52.800927,Clothing,North,Customer_029,228.18,144.65,83.53,36.61
2025-12-11 19:19:52.800927,Home & Garden,West,Customer_048,137.01,83.77,53.24,38.86
2025-12-11 19:19:52.800927,Sports & Outdoors,South,Customer_007,254.94,173.66,81.28,31.88
2025-12-11 19:19:52.800927,Clothing,East,Customer_009,109.32,71.69,37.64,34.43
2025-12-11 19:19:52.800927,Electronics,East,Customer_040,376.15,248.56,127.59,33.92
2025-12-11 19:19:52.800927,Home & Garden,Central,Customer_033,386.18,262.05,124.13,32.14
2025-12-11 19:19:52.800927,Clothing,Central,Customer_048,203.17,124.59,78.58,38.68
2025-12-11 19:19:52.800927,Home & Garden,North,Customer_030,294.06,189.91,104.14,35.42
2025-12-11 19:19:52.800927,Food & Beverages,Central,Customer_003,64.98,43.11,21.87,33.66
2025-12-11 19:19:52.800927,Sports & Outdoors,Central,Customer_036,168.74,112.15,56.59,33.54
2025-12-12 19:19:52.800927,Home & Garden,South,Customer_005,154.2,103.33,50.87,32.99
2025-12-12 19:19:52.800927,Sports & Outdoors,North,Customer_023,156.83,107.61,49.22,31.39
2025-12-12 19:19:52.800927,Electronics,West,Customer_026,451.59,309.33,142.26,31.5
2025-12-12 19:19:52.800927,Food & Beverages,North,Customer_023,43.1,28.54,14.57,33.79
2025-12-12 19:19:52.800927,Clothing,East,Customer_041,133.36,89.68,43.68,32.75
2025-12-12 19:19:52.800927,Sports & Outdoors,South,Customer_045,220.38,144.3,76.08,34.52
2025-12-12 19:19:52.800927,Sports & Outdoors,Central,Customer_018,165.25,107.95,57.31,34.68
2025-12-12 19:19:52.800927,Home & Garden,East,Customer_007,232.21,156.85,75.36,32.45
2025-12-12 19:19:52.800927,Electronics,East,Customer_016,601.97,410.72,191.25,31.77
2025-12-12 19:19:52.800927,Home & Garden,Central,Customer_028,341.06,235.16,105.89,31.05
2025-12-12 19:19:52.800927,Food & Beverages,Central,Customer_016,123.94,83.14,40.8,32.92
2025-12-12 19:19:52.800927,Electronics,East,Customer_039,537.5,344.52,192.99,35.9
2025-12-12 19:19:52.800927,Home & Garden,West,Customer_004,179.24,115.78,63.47,35.41
2025-12-12 19:19:52.800927,Electronics,South,Customer_015,491.17,328.8,162.37,33.06
2025-12-12 19:19:52.800927,Electronics,North,Customer_040,919.0,621.71,297.29,32.35
2025-12-12 19:19:52.800927,Food & Beverages,West,Customer_016,73.9,44.8,29.09,39.37
2025-12-12 19:19:52.800927,Sports & Outdoors,North,Customer_043,166.73,105.78,60.95,36.56
2025-12-13 19:19:52.800927,Sports & Outdoors,South,Customer_021,275.79,178.74,97.06,35.19
2025-12-13 19:19:52.800927,Sports & Outdoors,East,Customer_025,190.43,119.37,71.06,37.31
2025-12-13 19:19:52.800927,Sports & Outdoors,South,Customer_031,182.55,115.35,67.19,36.81
2025-12-13 19:19:52.800927,Electronics,West,Customer_049,728.72,441.96,286.76,39.35
2025-12-13 19:19:52.800927,Electronics,East,Customer_021,570.87,346.51,224.36,39.3
2025-12-13 19:19:52.800927,Electronics,Central,Customer_044,630.7,393.91,236.79,37.54
2025-12-13 19:19:52.800927,Sports & Outdoors,East,Customer_006,220.93,144.63,76.3,34.54
2025-12-13 19:19:52.800927,Sports & Outdoors,South,Customer_007,198.69,135.91,62.77,31.59
2025-12-14 19:19:52.800927,Clothing,East,Customer_047,96.74,65.51,31.24,32.29
2025-12-14 19:19:52.800927,Sports & Outdoors,Central,Customer_048,335.8,216.85,118.96,35.42
2025-12-14 19:19:52.800927,Food & Beverages,South,Customer_041,43.03,26.75,16.28,37.84
2025-12-14 19:19:52.800927,Sports & Outdoors,North,Customer_039,162.99,106.61,56.38,34.59
2025-12-14 19:19:52.800927,Clothing,Central,Customer_042,141.12,86.97,54.14,38.37
2025-12-14 19:19:52.800927,Electronics,North,Customer_045,713.08,469.72,243.37,34.13
2025-12-14 19:19:52.800927,Sports & Outdoors,South,Customer_018,118.42,79.74,38.68,32.66
2025-12-14 19:19:52.800927,Clothing,Central,Customer_038,221.68,139.92,81.76,36.88
2025-12-14 19:19:52.800927,Clothing,Central,Customer_004,10.0,6.24,3.76,37.56
2025-12-14 19:19:52.800927,Clothing,East,Customer_020,174.24,118.43,55.82,32.03
2025-12-14 19:19:52.800927,Food & Beverages,North,Customer_026,122.88,79.38,43.5,35.4
2025-12-14 19:19:52.800927,Home & Garden,East,Customer_048,173.49,116.9,56.59,32.62
2025-12-14 19:19:52.800927,Clothing,North,Customer_033,54.94,34.29,20.66,37.6
2025-12-14 19:19:52.800927,Electronics,North,Customer_025,683.69,477.02,206.67,30.23
2025-12-14 19:19:52.800927,Electronics,East,Customer_043,635.88,420.44,215.44,33.88
2025-12-14 19:19:52.800927,Clothing,North,Customer_025,195.73,121.94,73.79,37.7
2025-12-14 19:19:52.800927,Home & Garden,West,Customer_021,193.94,134.35,59.6,30.73
2025-12-14 19:19:52.800927,Home & Garden,East,Customer_015,122.87,78.96,43.91,35.74
2025-12-15 19:19:52.800927,Home & Garden,East,Customer_036,132.3,91.41,40.89,30.9
2025-12-15 19:19:52.800927,Home & Garden,South,Customer_025,359.27,233.0,126.27,35.15
2025-12-15 19:19:52.800927,Electronics,East,Customer_047,832.36,580.64,251.71,30.24
2025-12-15 19:19:52.800927,Sports & Outdoors,South,Customer_011,290.16,201.15,89.01,30.68
2025-12-15 19:19:52.800927,Home & Garden,North,Customer_002,222.5,143.09,79.41,35.69
2025-12-15 19:19:52.800927,Electronics,North,Customer_028,686.52,450.76,235.76,34.34
2025-12-15 19:19:52.800927,Sports & Outdoors,North,Customer_023,248.5,170.97,77.53,31.2
2025-12-15 19:19:52.800927,Food & Beverages,East,Customer_021,77.84,51.86,25.98,33.37
2025-12-15 19:19:52.800927,Electronics,North,Customer_003,21.27,14.0,7.27,34.17
2025-12-16 19:19:52.800927,Clothing,South,Customer_031,142.49,88.72,53.77,37.74
2025-12-16 19:19:52.800927,Clothing,East,Customer_044,84.29,52.22,32.08,38.05
2025-12-16 19:19:52.800927,Food & Beverages,North,Customer_011,104.34,66.28,38.07,36.48
2025-12-16 19:19:52.800927,Food & Beverages,South,Customer_042,115.49,74.11,41.38,35.83
2025-12-16 19:19:52.800927,Electronics,South,Customer_041,675.57,460.76,214.81,31.8
2025-12-16 19:19:52.800927,Clothing,West,Customer_017,89.93,59.91,30.01,33.38
2025-12-16 19:19:52.800927,Electronics,West,Customer_027,570.28,377.31,192.97,33.84
2025-12-16 19:19:52.800927,Food & Beverages,West,Customer_018,76.84,49.06,27.78,36.15
2025-12-16 19:19:52.800927,Food & Beverages,South,Customer_037,129.52,88.77,40.75,31.46
2025-12-16 19:19:52.800927,Clothing,North,Customer_031,176.25,118.54,57.71,32.74
2025-12-16 19:19:52.800927,Food & Beverages,Central,Customer_001,26.42,18.01,8.41,31.84
2025-12-16 19:19:52.800927,Electronics,North,Customer_040,515.7,319.07,196.63,38.13
2025-12-16 19:19:52.800927,Clothing,East,Customer_027,263.71,159.7,104.01,39.44
2025-12-16 19:19:52.800927,Food & Beverages,Central,Customer_017,131.45,90.03,41.42,31.51
2025-12-16 19:19:52.800927,Food & Beverages,Central,Customer_045,75.33,50.12,25.21,33.46
2025-12-16 19:19:52.800927,Home & Garden,Central,Customer_038,167.22,112.46,54.76,32.75
2025-12-17 19:19:52.800927,Sports & Outdoors,East,Customer_010,220.73,143.77,76.95,34.86
2025-12-17 19:19:52.800927,Clothing,North,Customer_007,244.18,167.32,76.86,31.48
2025-12-17 19:19:52.800927,Home & Garden,Central,Customer_023,242.35,146.69,95.66,39.47
2025-12-17 19:19:52.800927,Food & Beverages,North,Customer_002,67.61,41.01,26.6,39.35
2025-12-17 19:19:52.800927,Sports & Outdoors,North,Customer_032,213.19,146.87,66.31,31.1
2025-12-17 19:19:52.800927,Clothing,North,Customer_015,291.98,203.44,88.54,30.32
2025-12-17 19:19:52.800927,Electronics,South,Customer_013,423.93,272.36,151.57,35.75
2025-12-17 19:19:52.800927,Clothing,North,Customer_048,50.35,34.81,15.54,30.87
2025-12-17 19:19:52.800927,Food & Beverages,East,Customer_009,92.4,61.96,30.44,32.94
2025-12-17 19:19:52.800927,Sports & Outdoors,Central,Customer_031,200.85,137.3,63.55,31.64
2025-12-17 19:19:52.800927,Sports & Outdoors,Central,Customer_002,151.55,103.02,48.53,32.02
2025-12-17 19:19:52.800927,Clothing,East,Customer_041,163.41,101.47,61.94,37.91
2025-12-17 19:19:52.800927,Sports & Outdoors,West,Customer_028,330.24,227.43,102.81,31.13
2025-12-17 19:19:52.800927,Home & Garden,Central,Customer_021,146.28,96.0,50.28,34.37
2025-12-17 19:19:52.800927,Food & Beverages,Central,Customer_005,14.27,8.97,5.3,37.15
2025-12-17 19:19:52.800927,Food & Beverages,West,Customer_018,68.92,42.03,26.89,39.02
2025-12-17 19:19:52.800927,Food & Beverages,Central,Customer_034,18.7,11.53,7.17,38.33
2025-12-17 19:19:52.800927,Home & Garden,West,Customer_049,151.42,102.95,48.46,32.01
2025-12-17 19:19:52.800927,Electronics,West,Customer_027,382.33,254.37,127.97,33.47
2025-12-17 19:19:52.800927,Electronics,North,Customer_041,737.66,509.29,228.37,30.96
2025-12-17 19:19:52.800927,Home & Garden,East,Customer_029,340.47,209.94,130.53,38.34
2025-12-17 19:19:52.800927,Sports & Outdoors,North,Customer_009,222.57,155.1,67.47,30.31
2025-12-18 19:19:52.800927,Clothing,Central,Customer_038,194.61,130.83,63.78,32.77
2025-12-18 19:19:52.800927,Food & Beverages,South,Customer_048,135.85,92.88,42.97,31.63
2025-12-18 19:19:52.800927,Food & Beverages,Central,Customer_008,122.27,84.43,37.83,30.94
2025-12-18 19:19:52.800927,Electronics,North,Customer_009,141.04,88.17,52.87,37.48
2025-12-18 19:19:52.800927,Home & Garden,West,Customer_049,242.36,163.46,78.91,32.56
2025-12-18 19:19:52.800927,Home & Garden,Central,Customer_022,228.61,148.44,80.17,35.07
2025-12-18 19:19:52.800927,Clothing,West,Customer_033,26.12,16.72,9.4,35.99
2025-12-18 19:19:52.800927,Home & Garden,Central,Customer_013,288.31,189.6,98.71,34.24
2025-12-18 19:19:52.800927,Home & Garden,East,Customer_030,212.84,137.32,75.52,35.48
2025-12-18 19:19:52.800927,Sports & Outdoors,South,Customer_018,166.24,111.03,55.21,33.21
2025-12-18 19:19:52.800927,Sports & Outdoors,Central,Customer_014,257.94,158.67,99.27,38.49
2025-12-19 19:19:52.800927,Sports & Outdoors,Central,Customer_003,241.6,160.03,81.57,33.76
2025-12-19 19:19:52.800927,Electronics,Central,Customer_009,274.34,178.71,95.63,34.86
2025-12-19 19:19:52.800927,Electronics,Central,Customer_020,312.71,211.24,101.46,32.45
2025-12-19 19:19:52.800927,Sports & Outdoors,North,Customer_022,175.22,110.98,64.24,36.66
2025-12-19 19:19:52.800927,Clothing,West,Customer_033,87.17,52.69,34.47,39.55
2025-12-19 19:19:52.800927,Clothing,Central,Customer_009,165.77,100.69,65.08,39.26
2025-12-19 19:19:52.800927,Clothing,West,Customer_037,168.88,103.0,65.88,39.01
2025-12-19 19:19:52.800927,Food & Beverages,North,Customer_042,62.72,42.28,20.44,32.59
2025-12-19 19:19:52.800927,Electronics,South,Customer_045,281.45,172.62,108.83,38.67
2025-12-19 19:19:52.800927,Clothing,East,Customer_009,96.91,63.98,32.94,33.99
2025-12-19 19:19:52.800927,Sports & Outdoors,North,Customer_008,141.83,87.96,53.88,37.99
2025-12-19 19:19:52.800927,Electronics,North,Customer_030,514.98,327.42,187.57,36.42
2025-12-19 19:19:52.800927,Food & Beverages,East,Customer_047,57.77,37.64,20.13,34.84
2025-12-19 19:19:52.800927,Food & Beverages,West,Customer_019,149.59,99.38,50.2,33.56
2025-12-20 19:19:52.800927,Food & Beverages,Central,Customer_003,29.35,18.83,10.52,35.85
2025-12-20 19:19:52.800927,Clothing,Central,Customer_033,110.93,76.83,34.1,30.74
2025-12-20 19:19:52.800927,Clothing,South,Customer_013,67.38,46.24,21.13,31.37
2025-12-20 19:19:52.800927,Electronics,South,Customer_044,780.07,518.03,262.04,33.59
2025-12-20 19:19:52.800927,Food & Beverages,East,Customer_049,81.7,50.04,31.66,38.75
2025-12-20 19:19:52.800927,Electronics,South,Customer_035,684.04,475.66,208.37,30.46
2025-12-20 19:19:52.800927,Food & Beverages,South,Customer_038,33.2,22.72,10.48,31.56
2025-12-21 19:19:52.800927,Clothing,Central,Customer_013,55.39,36.49,18.9,34.12
2025-12-21 19:19:52.800927,Clothing,South,Customer_027,73.09,50.06,23.03,31.51
2025-12-21 19:19:52.800927,Electronics,North,Customer_045,512.06,349.76,162.3,31.7
2025-12-21 19:19:52.800927,Clothing,North,Customer_025,90.23,58.66,31.56,34.98
2025-12-21 19:19:52.800927,Sports & Outdoors,East,Customer_040,350.34,232.18,118.16,33.73
2025-12-21 19:19:52.800927,Clothing,East,Customer_043,206.98,144.44,62.54,30.22
2025-12-21 19:19:52.800927,Home & Garden,Central,Customer_037,302.2,207.14,95.05,31.45
2025-12-21 19:19:52.800927,Home & Garden,South,Customer_022,143.67,99.44,44.23,30.78
2025-12-21 19:19:52.800927,Sports & Outdoors,South,Customer_046,82.2,55.88,26.32,32.02
2025-12-21 19:19:52.800927,Sports & Outdoors,North,Customer_023,50.7,32.08,18.62,36.72
2025-12-21 19:19:52.800927,Food & Beverages,North,Customer_031,10.0,6.28,3.72,37.22
2025-12-21 19:19:52.800927,Home & Garden,East,Customer_039,230.32,159.54,70.77,30.73
2025-12-21 19:19:52.800927,Sports & Outdoors,North,Customer_008,23.96,15.08,8.87,37.04
2025-12-21 19:19:52.800927,Clothing,West,Customer_009,10.0,6.4,3.6,35.96
2025-12-21 19:19:52.800927,Electronics,Central,Customer_013,282.32,189.51,92.8,32.87
2025-12-21 19:19:52.800927,Electronics,North,Customer_005,504.84,346.94,157.89,31.28
2025-12-22 19:19:52.800927,Electronics,North,Customer_017,565.21,371.94,193.27,34.19
2025-12-22 19:19:52.800927,Sports & Outdoors,Central,Customer_023,10.0,6.6,3.4,34.01
2025-12-22 19:19:52.800927,Sports & Outdoors,North,Customer_002,165.45,115.32,50.13,30.3
2025-12-22 19:19:52.800927,Clothing,South,Customer_009,161.19,99.2,61.99,38.46
2025-12-22 19:19:52.800927,Electronics,East,Customer_002,389.92,263.81,126.1,32.34
2025-12-22 19:19:52.800927,Clothing,North,Customer_006,186.35,124.65,61.69,33.11
2025-12-22 19:19:52.800927,Food & Beverages,Central,Customer_005,62.24,40.99,21.25,34.14
2025-12-22 19:19:52.800927,Food & Beverages,North,Customer_034,87.58,57.08,30.5,34.83
2025-12-22 19:19:52.800927,Home & Garden,West,Customer_009,258.92,178.78,80.14,30.95
2025-12-22 19:19:52.800927,Electronics,West,Customer_037,685.1,476.86,208.24,30.4
2025-12-22 19:19:52.800927,Home & Garden,East,Customer_003,195.54,131.91,63.63,32.54
2025-12-22 19:19:52.800927,Sports & Outdoors,Central,Customer_008,320.82,213.39,107.43,33.49
2025-12-22 19:19:52.800927,Clothing,North,Customer_037,149.96,95.02,54.94,36.64
2025-12-22 19:19:52.800927,Home & Garden,West,Customer_031,59.11,39.51,19.6,33.16
2025-12-22 19:19:52.800927,Clothing,North,Customer_024,171.81,111.81,60.0,34.92
2025-12-22 19:19:52.800927,Home & Garden,North,Customer_012,117.55,74.15,43.4,36.92
2025-12-22 19:19:52.800927,Food & Beverages,West,Customer_007,101.08,69.59,31.49,31.15
2025-12-23 19:19:52.800927,Home & Garden,Central,Customer_021,130.72,78.48,52.24,39.96
2025-12-23 19:19:52.800927,Clothing,Central,Customer_007,176.22,115.13,61.09,34.67
2025-12-23 19:19:52.800927,Food & Beverages,East,Customer_028,76.6,46.03,30.57,39.9
2025-12-23 19:19:52.800927,Clothing,East,Customer_004,89.59,60.66,28.93,32.29
2025-12-23 19:19:52.800927,Food & Beverages,Central,Customer_012,138.76,94.87,43.89,31.63
2025-12-23 19:19:52.800927,Home & Garden,North,Customer_029,215.52,149.37,66.15,30.69
2025-12-23 19:19:52.800927,Electronics,Central,Customer_011,170.25,102.86,67.4,39.59
2025-12-23 19:19:52.800927,Home & Garden,Central,Customer_039,229.91,156.98,72.92,31.72
2025-12-23 19:19:52.800927,Clothing,West,Customer_047,243.92,154.11,89.81,36.82
2025-12-23 19:19:52.800927,Sports & Outdoors,Central,Customer_023,91.44,57.76,33.68,36.83
2025-12-23 19:19:52.800927,Food & Beverages,East,Customer_027,57.61,34.95,22.65,39.33
2025-12-23 19:19:52.800927,Food & Beverages,North,Customer_040,110.3,68.24,42.06,38.13
2025-12-23 19:19:52.800927,Sports & Outdoors,Central,Customer_045,10.0,6.24,3.76,37.58
2025-12-23 19:19:52.800927,Electronics,West,Customer_010,535.22,337.12,198.1,37.01
2025-12-24 19:19:52.800927,Sports & Outdoors,Central,Customer_028,219.42,141.07,78.35,35.71
2025-12-24 19:19:52.800927,Food & Beverages,Central,Customer_034,50.67,31.61,19.06,37.61
2025-12-24 19:19:52.800927,Home & Garden,Central,Customer_025,267.66,169.37,98.29,36.72
2025-12-24 19:19:52.800927,Clothing,East,Customer_045,163.04,108.03,55.0,33.74
2025-12-24 19:19:52.800927,Home & Garden,Central,Customer_031,328.99,229.71,99.29,30.18
2025-12-24 19:19:52.800927,Sports & Outdoors,North,Customer_043,138.18,83.66,54.51,39.45
2025-12-24 19:19:52.800927,Sports & Outdoors,West,Customer_038,17.17,11.72,5.45,31.75
2025-12-24 19:19:52.800927,Clothing,East,Customer_026,208.18,129.44,78.75,37.83
2025-12-24 19:19:52.800927,Electronics,East,Customer_003,508.89,327.21,181.68,35.7
2025-12-24 19:19:52.800927,Electronics,East,Customer_036,1038.83,645.44,393.4,37.87
2025-12-24 19:19:52.800927,Sports & Outdoors,South,Customer_037,52.96,31.91,21.05,39.75
2025-12-24 19:19:52.800927,Home & Garden,South,Customer_002,243.78,166.55,77.23,31.68
2025-12-24 19:19:52.800927,Food & Beverages,South,Customer_012,46.55,30.09,16.46,35.35
2025-12-24 19:19:52.800927,Electronics,South,Customer_031,111.35,69.77,41.57,37.34
2025-12-24 19:19:52.800927,Sports & Outdoors,East,Customer_005,102.85,67.87,34.98,34.01
2025-12-24 19:19:52.800927,Electronics,Central,Customer_012,157.5,97.87,59.63,37.86
2025-12-24 19:19:52.800927,Sports & Outdoors,North,Customer_037,81.23,52.41,28.82,35.48
2025-12-24 19:19:52.800927,Electronics,West,Customer_025,675.77,453.03,222.74,32.96
2025-12-24 19:19:52.800927,Food & Beverages,West,Customer_036,54.64,32.93,21.71,39.74
2025-12-24 19:19:52.800927,Food & Beverages,East,Customer_018,82.14,51.44,30.7,37.37
2025-12-24 19:19:52.800927,Clothing,North,Customer_010,210.22,140.86,69.36,32.99
2025-12-25 19:19:52.800927,Electronics,East,Customer_039,588.17,392.72,195.46,33.23
2025-12-25 19:19:52.800927,Food & Beverages,Central,Customer_039,134.5,84.46,50.04,37.2
2025-12-25 19:19:52.800927,Food & Beverages,South,Customer_014,10.0,6.57,3.43,34.28
2025-12-25 19:19:52.800927,Sports & Outdoors,South,Customer_029,102.55,65.68,36.87,35.95
2025-12-25 19:19:52.800927,Sports & Outdoors,North,Customer_025,254.42,159.64,94.78,37.25
2025-12-25 19:19:52.800927,Home & Garden,South,Customer_014,342.46,222.42,120.04,35.05
2025-12-25 19:19:52.800927,Sports & Outdoors,Central,Customer_023,172.2,113.12,59.07,34.31
2025-12-25 19:19:52.800927,Clothing,Central,Customer_011,32.49,21.31,11.18,34.4
2025-12-25 19:19:52.800927,Electronics,South,Customer_007,130.57,79.11,51.47,39.42
2025-12-25 19:19:52.800927,Electronics,Central,Customer_003,404.41,265.76,138.65,34.28
2025-12-25 19:19:52.800927,Food & Beverages,East,Customer_022,91.72,57.75,33.98,37.04
2025-12-25 19:19:52.800927,Food & Beverages,South,Customer_010,70.59,48.22,22.38,31.7
2025-12-25 19:19:52.800927,Clothing,North,Customer_022,307.78,186.07,121.71,39.54
2025-12-25 19:19:52.800927,Clothing,West,Customer_014,194.44,135.38,59.07,30.38
2025-12-25 19:19:52.800927,Electronics,North,Customer_024,426.11,285.83,140.28,32.92
2025-12-25 19:19:52.800927,Electronics,West,Customer_040,10.0,6.01,3.99,39.89
2025-12-26 19:19:52.800927,Clothing,North,Customer_037,198.34,122.78,75.56,38.1
2025-12-26 19:19:52.800927,Electronics,North,Customer_034,763.24,461.02,302.22,39.6
2025-12-26 19:19:52.800927,Sports & Outdoors,West,Customer_022,147.0,97.86,49.13,33.43
2025-12-26 19:19:52.800927,Clothing,Central,Customer_016,106.91,74.13,32.78,30.66
2025-12-26 19:19:52.800927,Food & Beverages,East,Customer_046,73.01,50.41,22.61,30.96
2025-12-26 19:19:52.800927,Sports & Outdoors,West,Customer_046,47.47,29.21,18.26,38.47
2025-12-26 19:19:52.800927,Sports & Outdoors,Central,Customer_005,276.4,175.32,101.08,36.57
2025-12-26 19:19:52.800927,Food & Beverages,South,Customer_038,28.03,17.33,10.69,38.16
2025-12-26 19:19:52.800927,Sports & Outdoors,Central,Customer_042,143.69,89.17,54.52,37.94
2025-12-26 19:19:52.800927,Home & Garden,South,Customer_032,133.02,87.29,45.73,34.38
2025-12-26 19:19:52.800927,Electronics,North,Customer_005,512.56,315.79,196.77,38.39
2025-12-26 19:19:52.800927,Home & Garden,North,Customer_049,210.19,126.53,83.66,39.8
2025-12-26 19:19:52.800927,Electronics,South,Customer_043,587.59,360.1,227.49,38.72
2025-12-27 19:19:52.800927,Sports & Outdoors,South,Customer_041,210.16,135.46,74.7,35.55
2025-12-27 19:19:52.800927,Clothing,East,Customer_038,49.75,30.25,19.49,39.18
2025-12-27 19:19:52.800927,Home & Garden,South,Customer_017,174.02,111.0,63.02,36.21
2025-12-27 19:19:52.800927,Home & Garden,West,Customer_005,246.82,148.21,98.61,39.95
2025-12-27 19:19:52.800927,Home & Garden,North,Customer_017,307.06,207.66,99.4,32.37
2025-12-27 19:19:52.800927,Sports & Outdoors,West,Customer_046,178.08,118.04,60.03,33.71
2025-12-27 19:19:52.800927,Food & Beverages,East,Customer_038,111.04,69.3,41.75,37.59
2025-12-27 19:19:52.800927,Sports & Outdoors,Central,Customer_017,257.1,171.96,85.14,33.12
2025-12-27 19:19:52.800927,Electronics,South,Customer_011,475.03,316.67,158.36,33.34
2025-12-27 19:19:52.800927,Clothing,West,Customer_029,225.52,140.74,84.77,37.59
2025-12-27 19:19:52.800927,Sports & Outdoors,East,Customer_010,327.98,202.57,125.41,38.24
2025-12-27 19:19:52.800927,Clothing,East,Customer_006,275.09,171.97,103.12,37.49
2025-12-27 19:19:52.800927,Food & Beverages,Central,Customer_024,115.59,80.21,35.38,30.61
2025-12-28 19:19:52.800927,Clothing,North,Customer_048,60.93,36.75,24.19,39.7
2025-12-28 19:19:52.800927,Food & Beverages,West,Customer_006,30.06,18.08,11.98,39.84
2025-12-28 19:19:52.800927,Sports & Outdoors,East,Customer_038,185.39,118.11,67.27,36.29
2025-12-28 19:19:52.800927,Electronics,East,Customer_002,431.63,301.29,130.34,30.2
2025-12-28 19:19:52.800927,Clothing,North,Customer_003,196.68,134.67,62.01,31.53
2025-12-28 19:19:52.800927,Clothing,Central,Customer_004,335.34,234.63,100.71,30.03
2025-12-28 19:19:52.800927,Clothing,Central,Customer_001,113.89,69.45,44.44,39.02
2025-12-28 19:19:52.800927,Home & Garden,North,Customer_047,117.68,74.48,43.2,36.71
2025-12-28 19:19:52.800927,Food & Beverages,Central,Customer_009,125.64,86.53,39.1,31.12
2025-12-28 19:19:52.800927,Clothing,Central,Customer_011,166.48,110.27,56.22,33.77
2025-12-28 19:19:52.800927,Food & Beverages,West,Customer_029,60.54,38.26,22.29,36.81
2025-12-28 19:19:52.800927,Home & Garden,East,Customer_010,412.1,268.31,143.8,34.89
2025-12-28 19:19:52.800927,Home & Garden,East,Customer_003,249.2,150.5,98.7,39.61
2025-12-28 19:19:52.800927,Electronics,East,Customer_034,670.31,417.95,252.36,37.65
2025-12-29 19:19:52.800927,Electronics,East,Customer_017,377.35,255.65,121.7,32.25
2025-12-29 19:19:52.800927,Electronics,Central,Customer_012,759.83,519.42,240.41,31.64
